1333455786.436	participantNumber	1	""
759.898	mail	loaded	"photocamera Beta J-83 $65.99"
764.771	chat	type	"c"
764.955	chat	type	"cn"
765.099	chat	type	"cnn"
765.291	chat	type	"cnn "
765.763	chat	type	"cnn r"
765.907	chat	type	"cnn ra"
766.171	chat	type	"cnn rad"
766.283	chat	type	"cnn radi"
766.443	chat	type	"cnn radio"
767.224	chat	msg	"cnn radio"
768.690	mail	focus	""
770.180	mail	loaded	"photocamera Beta J-83 $65.99"
770.199	mail	move	"Archive"
770.782	mail	select	"photocamera Woksan C-78 $70.99"
772.679	mail	loaded	"photocamera Woksan C-78 $70.99"
775.234	browser	focus	""
776.197	browser	home	""
777.907	browser	linkRequest1	"Photocameras.html"
777.919	browser	link1	"Photocameras.html"
778.571	browser	linkRequest2	"Woksan.html"
778.585	browser	link2	"Woksan.html"
780.259	browser	linkRequest3	"Woksan-C-78.html"
780.273	browser	link3	"Woksan-C-78.html"
781.170	mail	focus	""
782.180	mail	reply	"$70.99"
782.190	compose	focus	""
783.220	mail	loaded	"photocamera Woksan C-78 $70.99"
783.371	compose	type	""
783.498	compose	type	""
783.739	compose	type	""
784.075	compose	type	""
784.227	compose	type	""
785.286	compose	send	""
785.288	mail	focus	""
787.751	mail	loaded	"photocamera Woksan C-78 $70.99"
789.240	mail	move	"Archive"
789.765	mail	select	"mp3-player Inkel R-69 $58.99"
789.971	chat	prompt	"What is your favorite <i>band</i>?"
791.653	browser	focus	""
791.982	mail	loaded	"mp3-player Inkel R-69 $58.99"
792.254	chat	focus	""
795.210	chat	type	"L"
795.410	chat	type	"Li"
795.609	chat	type	"Lin"
795.746	chat	type	"Link"
795.970	chat	type	"Linki"
796.122	chat	type	"Linkin"
796.297	chat	type	"Linkin "
796.442	chat	type	"Linkin p"
796.625	chat	type	"Linkin pa"
797.074	chat	type	"Linkin par"
797.209	chat	type	"Linkin park"
798.294	chat	msg	"Linkin park"
799.401	mail	focus	""
801.909	mail	loaded	"mp3-player Inkel R-69 $58.99"
810.100	mail	reply	"$58.99"
810.122	compose	focus	""
813.319	browser	focus	""
815.868	browser	home	""
817.506	browser	linkRequest1	"Mp3-players.html"
817.517	browser	link1	"Mp3-players.html"
819.420	mail	focus	""
821.275	mail	loaded	"mp3-player Inkel R-69 $58.99"
822.697	browser	focus	""
825.114	browser	linkRequest2	"Inkel.html"
825.119	browser	link2	"Inkel.html"
827.657	browser	linkRequest3	"Inkel-R-69.html"
827.671	browser	link3	"Inkel-R-69.html"
830.390	mail	focus	""
832.363	compose	focus	""
832.726	mail	loaded	"mp3-player Inkel R-69 $58.99"
833.738	compose	type	""
834.330	compose	type	""
834.722	compose	type	""
835.050	compose	type	""
835.186	compose	type	""
836.365	compose	send	""
836.366	mail	focus	""
838.430	mail	move	"Archive"
838.680	chat	prompt	"What is your least favorite?"
839.036	mail	select	"photocamera Beta W-54 $83.99"
840.252	chat	focus	""
841.063	mail	loaded	"photocamera Beta W-54 $83.99"
844.713	chat	type	"L"
844.928	chat	type	"La"
845.159	chat	type	"Lad"
845.241	chat	type	"Lady"
845.400	chat	type	"Lady "
845.615	chat	type	"Lady g"
845.720	chat	type	"Lady ga"
845.847	chat	type	"Lady gag"
845.944	chat	type	"Lady gaga"
847.797	chat	msg	"Lady gaga"
863.854	start conditie	true_true	""
865.411	chat	focus	""
878.428	mail	focus	""
878.431	mail	select	"laptop Rinox F-71 $82.99"
878.899	mail	select	"photocamera Beta W-54 $83.99"
881.008	mail	loaded	"photocamera Beta W-54 $83.99"
881.032	mail	loaded	"photocamera Beta W-54 $83.99"
881.573	mail	loaded	"photocamera Beta W-54 $83.99"
886.326	browser	focus	""
888.262	mail	focus	""
889.611	mail	loaded	"photocamera Beta W-54 $83.99"
891.611	browser	focus	""
892.794	browser	home	""
893.944	browser	linkRequest1	"Photocameras.html"
896.052	browser	link1	"Photocameras.html"
898.032	browser	linkRequest2	"Beta.html"
900.043	browser	link2	"Beta.html"
900.214	chat	prompt	"What is your favorite <i>car</i>?"
902.000	browser	linkRequest3	"Beta-W-54.html"
902.005	browser	link3	"Beta-W-54.html"
906.585	mail	focus	""
907.454	mail	reply	"$83.99"
907.460	compose	focus	""
909.063	compose	type	""
909.210	mail	loaded	"photocamera Beta W-54 $83.99"
909.248	compose	type	""
909.512	compose	type	""
909.816	compose	type	""
909.982	compose	type	""
911.002	compose	send	""
911.003	mail	focus	""
913.453	mail	loaded	"photocamera Beta W-54 $83.99"
914.172	mail	move	"Archive"
915.342	chat	focus	""
918.119	chat	type	"B"
918.287	chat	type	"Bu"
918.487	chat	type	"Bug"
918.646	chat	type	"Bugg"
918.814	chat	type	"Bugga"
919.559	chat	type	"Buggat"
919.790	chat	type	"Buggati"
919.975	chat	type	"Buggati "
920.206	chat	type	"Buggati V"
920.382	chat	type	"Buggati Ve"
920.558	chat	type	"Buggati Vey"
920.751	chat	type	"Buggati Veyr"
920.903	chat	type	"Buggati Veyro"
921.095	chat	type	"Buggati Veyron"
922.055	chat	msg	"Buggati Veyron"
923.869	mail	focus	""
924.786	mail	select	"laptop Rinox F-71 $82.99"
925.835	mail	loaded	"laptop Rinox F-71 $82.99"
927.170	mail	loaded	"laptop Rinox F-71 $82.99"
929.170	browser	focus	""
929.929	browser	home	""
930.927	browser	linkRequest1	"Laptops.html"
934.809	browser	link1	"Laptops.html"
936.607	browser	linkRequest2	"Rinox.html"
938.994	browser	link2	"Rinox.html"
940.319	browser	linkRequest3	"Rinox-F-71.html"
940.324	browser	link3	"Rinox-F-71.html"
943.050	mail	focus	""
944.020	mail	reply	"$82.99"
944.042	compose	focus	""
945.329	mail	loaded	"laptop Rinox F-71 $82.99"
945.375	compose	type	""
945.607	compose	type	""
945.855	compose	type	""
946.295	compose	type	""
946.455	compose	type	""
947.554	compose	send	""
947.555	mail	focus	""
949.860	mail	loaded	"laptop Rinox F-71 $82.99"
950.216	mail	move	"Archive"
950.479	chat	prompt	"What is your favorite <i>comic</i>?"
951.459	chat	focus	""
961.022	chat	type	"M"
961.230	chat	type	"Mi"
961.454	chat	type	"Mic"
961.501	chat	type	"Mick"
961.742	chat	type	"Micky"
961.917	chat	type	"Micky "
962.454	chat	type	"Micky M"
962.645	chat	type	"Micky Mo"
962.966	chat	type	"Micky Mou"
963.135	chat	type	"Micky Mous"
963.341	chat	type	"Micky Mouse"
964.090	chat	msg	"Micky Mouse"
965.890	mail	focus	""
966.769	mail	select	"mp3-player Inkel R-69 $58.99"
968.148	mail	loaded	"mp3-player Inkel R-69 $58.99"
969.283	mail	loaded	"mp3-player Inkel R-69 $58.99"
971.074	browser	focus	""
972.080	browser	home	""
974.678	browser	linkRequest1	"Mp3-players.html"
977.934	browser	link1	"Mp3-players.html"
979.006	browser	linkRequest2	"Inkel.html"
981.863	browser	link2	"Inkel.html"
988.539	mail	focus	""
990.125	mail	loaded	"mp3-player Inkel R-69 $58.99"
990.925	browser	focus	""
993.534	browser	linkRequest3	"Inkel-R-69.html"
993.539	browser	link3	"Inkel-R-69.html"
993.608	chat	prompt	"What is your favorite <i>electronic brand</i>?"
995.879	mail	focus	""
996.815	mail	reply	"$58.99"
996.820	compose	focus	""
997.502	mail	loaded	"mp3-player Inkel R-69 $58.99"
997.869	compose	type	""
998.326	compose	type	""
998.637	compose	type	""
998.974	compose	type	""
999.126	compose	type	""
1000.164	compose	send	""
1000.165	mail	focus	""
1001.898	mail	move	"Archive"
1003.174	chat	focus	""
1011.701	chat	type	"S"
1012.245	chat	type	"Sa"
1012.355	chat	type	"Sam"
1012.565	chat	type	"Sams"
1013.917	chat	type	"Samsu"
1014.124	chat	type	"Samsun"
1014.269	chat	type	"Samsung"
1015.433	chat	msg	"Samsung"
1017.027	mail	focus	""
1017.967	mail	select	"photocamera Beta D-65 $84.99"
1019.281	mail	loaded	"photocamera Beta D-65 $84.99"
1020.082	mail	loaded	"photocamera Beta D-65 $84.99"
1026.821	browser	focus	""
1027.020	chat	prompt	"What is your favorite <i>teacher</i>?"
1030.406	browser	home	""
1031.389	browser	linkRequest1	"Photocameras.html"
1034.217	browser	link1	"Photocameras.html"
1034.449	chat	focus	""
1035.278	browser	focus	""
1036.405	browser	linkRequest2	"Beta.html"
1039.233	chat	focus	""
1039.246	browser	link2	"Beta.html"
1040.452	chat	type	"S"
1040.724	chat	type	"Sv"
1040.948	chat	type	"Sve"
1041.108	chat	type	"Svet"
1041.340	chat	type	"Svetl"
1041.443	chat	type	"Svetla"
1041.634	chat	type	"Svetlan"
1042.220	chat	type	"Svetlana"
1042.609	chat	msg	"Svetlana"
1043.952	browser	focus	""
1048.212	browser	linkRequest3	"Beta-D-65.html"
1048.223	browser	link3	"Beta-D-65.html"
1050.049	mail	focus	""
1051.077	mail	reply	"$84.99"
1051.082	compose	focus	""
1052.292	compose	type	""
1052.543	mail	loaded	"photocamera Beta D-65 $84.99"
1052.544	compose	type	""
1052.788	compose	type	""
1053.076	compose	type	""
1053.218	compose	type	""
1054.376	compose	send	""
1054.379	mail	focus	""
1056.442	mail	move	"Archive"
1057.246	mail	select	"mp3-player Huma J-14 $85.99"
1058.386	chat	focus	""
1059.659	mail	loaded	"mp3-player Huma J-14 $85.99"
1060.282	mail	focus	""
1062.951	mail	loaded	"mp3-player Huma J-14 $85.99"
1068.417	browser	focus	""
1070.829	browser	home	""
1072.628	browser	linkRequest1	"Photocameras.html"
1073.685	browser	home	""
1074.507	browser	linkRequest1	"Mp3-players.html"
1075.837	browser	link1	"Photocameras.html"
1077.757	browser	link2	"Mp3-players.html"
1079.371	browser	linkRequest3	"Huma.html"
1079.376	browser	link3	"Huma.html"
1081.355	browser	linkRequest4	"Huma-J-14.html"
1085.086	browser	link4	"Huma-J-14.html"
1087.006	mail	focus	""
1088.829	mail	loaded	"mp3-player Huma J-14 $85.99"
1090.383	mail	reply	"$85.99"
1090.392	compose	focus	""
1091.310	compose	type	"8"
1091.410	chat	prompt	"What is your favorite <i>female artist</i>?"
1091.553	compose	type	"85"
1091.795	compose	type	"85."
1092.075	compose	type	"85.9"
1092.234	compose	type	"85.99"
1093.207	compose	send	"85.99"
1093.208	mail	focus	""
1095.288	mail	move	"Archive"
1096.478	chat	focus	""
1109.250	chat	type	"D"
1109.386	chat	type	"Do"
1109.642	chat	type	"Dod"
1110.162	chat	type	"Dodg"
1110.298	chat	type	"Dodge"
1110.522	chat	type	"Dodger"
1111.175	chat	msg	"Dodger"
1112.753	mail	focus	""
1113.581	mail	select	"photocamera Beta Q-20 $56.99"
1114.894	mail	loaded	"photocamera Beta Q-20 $56.99"
1114.927	mail	loaded	"photocamera Beta Q-20 $56.99"
1125.505	browser	focus	""
1126.644	browser	home	""
1128.682	browser	linkRequest1	"Photocameras.html"
1131.776	browser	link1	"Photocameras.html"
1132.746	browser	linkRequest2	"Beta.html"
1136.696	browser	link2	"Beta.html"
1139.130	browser	linkRequest3	"Beta-Q-20.html"
1139.140	browser	link3	"Beta-Q-20.html"
1141.059	mail	focus	""
1142.174	mail	reply	"$56.99"
1142.195	compose	focus	""
1143.153	mail	loaded	"photocamera Beta Q-20 $56.99"
1143.376	compose	type	""
1143.497	compose	type	""
1144.058	compose	type	""
1144.346	compose	type	""
1144.498	compose	type	""
1145.525	compose	send	""
1145.526	mail	focus	""
1145.691	chat	prompt	"What is your favorite <i>cartoon</i>?"
1147.470	mail	move	"Archive"
1148.606	chat	focus	""
1152.273	chat	type	"i"
1152.479	chat	type	"ir"
1152.569	chat	type	"iro"
1152.737	chat	type	"iron"
1152.944	chat	type	"iron "
1153.257	chat	type	"iron g"
1153.386	chat	type	"iron gi"
1153.648	chat	type	"iron gia"
1153.687	chat	type	"iron gian"
1155.145	chat	type	"iron giant"
1156.061	chat	msg	"iron giant"
1157.183	mail	focus	""
1158.188	mail	select	"mp3-player Killor N-21 $87.99"
1159.355	mail	loaded	"mp3-player Killor N-21 $87.99"
1160.587	mail	loaded	"mp3-player Killor N-21 $87.99"
1164.339	browser	focus	""
1165.283	browser	home	""
1166.769	browser	linkRequest1	"Mp3-players.html"
1170.446	browser	link1	"Mp3-players.html"
1170.546	chat	prompt	"What is your least favorite?"
1172.563	chat	focus	""
1185.032	chat	type	"a"
1185.168	chat	type	"al"
1185.344	chat	type	"all"
1185.544	chat	type	"all "
1185.895	chat	type	"all d"
1186.048	chat	type	"all di"
1186.288	chat	type	"all dis"
1186.455	chat	type	"all disn"
1186.687	chat	type	"all disne"
1186.960	chat	type	"all disney"
1188.920	chat	type	"all disney "
1190.024	chat	type	"all disney c"
1190.152	chat	type	"all disney ca"
1190.312	chat	type	"all disney car"
1190.568	chat	type	"all disney cart"
1190.864	chat	type	"all disney carto"
1191.030	chat	type	"all disney cartoo"
1191.216	chat	type	"all disney cartoon"
1191.382	chat	type	"all disney cartoons"
1191.510	chat	type	"all disney cartoons "
1191.808	chat	type	"all disney cartoons e"
1192.088	chat	type	"all disney cartoons ex"
1192.360	chat	type	"all disney cartoons exc"
1192.616	chat	type	"all disney cartoons exce"
1192.727	chat	type	"all disney cartoons excep"
1192.905	chat	type	"all disney cartoons except"
1193.048	chat	type	"all disney cartoons except "
1193.680	chat	type	"all disney cartoons except I"
1193.902	chat	type	"all disney cartoons except Ir"
1194.030	chat	type	"all disney cartoons except Iro"
1194.208	chat	type	"all disney cartoons except Iron"
1194.390	chat	type	"all disney cartoons except Iron "
1194.895	chat	type	"all disney cartoons except Iron G"
1194.998	chat	type	"all disney cartoons except Iron Gi"
1195.166	chat	type	"all disney cartoons except Iron Gia"
1195.352	chat	type	"all disney cartoons except Iron Gian"
1195.544	chat	type	"all disney cartoons except Iron Giant"
1195.941	chat	msg	"all disney cartoons except Iron Giant"
1199.478	browser	focus	""
1200.297	mail	focus	""
1202.088	mail	loaded	"mp3-player Killor N-21 $87.99"
1203.003	browser	focus	""
1205.040	browser	linkRequest2	"Killor.html"
1207.851	browser	link2	"Killor.html"
1210.808	browser	linkRequest3	"Killor-N-21.html"
1210.813	browser	link3	"Killor-N-21.html"
1213.189	mail	focus	""
1214.623	mail	reply	"$87.99"
1214.634	compose	focus	""
1215.179	mail	loaded	"mp3-player Killor N-21 $87.99"
1215.720	compose	type	""
1215.926	compose	type	""
1216.208	compose	type	""
1216.488	compose	type	""
1216.640	compose	type	""
1217.757	compose	send	""
1217.759	mail	focus	""
1219.539	mail	move	"Archive"
1220.250	mail	select	"photocamera Okidan U-23 $71.99"
1222.236	mail	loaded	"photocamera Okidan U-23 $71.99"
1225.525	browser	focus	""
1226.561	browser	home	""
1227.576	browser	linkRequest1	"Photocameras.html"
1229.913	browser	link1	"Photocameras.html"
1231.671	browser	linkRequest2	"Okidan.html"
1234.908	browser	link2	"Okidan.html"
1236.967	browser	linkRequest3	"Okidan-U-23.html"
1236.972	browser	link3	"Okidan-U-23.html"
1238.157	mail	focus	""
1239.843	mail	reply	"$71.99"
1239.847	compose	focus	""
1240.785	mail	loaded	"photocamera Okidan U-23 $71.99"
1240.879	compose	type	"7"
1241.287	compose	type	"71"
1241.439	compose	type	"71."
1241.751	compose	type	"71.9"
1241.903	compose	type	"71.99"
1242.808	compose	send	"71.99"
1242.809	mail	focus	""
1244.429	mail	loaded	"photocamera Okidan U-23 $71.99"
1244.756	mail	move	"Archive"
1245.385	mail	select	"mp3-player Killor O-10 $51.99"
1245.567	chat	prompt	"What is your favorite <i>quote</i>?"
1246.889	mail	loaded	"mp3-player Killor O-10 $51.99"
1247.052	chat	focus	""
1261.494	chat	type	"""
1261.654	chat	type	""""
1262.678	chat	type	""B""
1262.892	chat	type	""Bu""
1263.101	chat	type	""Bud""
1263.190	chat	type	""Budi""
1263.446	chat	type	""Budi ""
1264.214	chat	type	""Budi""
1264.461	chat	type	""Bud""
1264.702	chat	type	""Bu""
1264.925	chat	type	""B""
1265.125	chat	type	""""
1266.677	chat	type	"""
1269.588	chat	type	"""
1269.781	chat	type	""""
1270.638	chat	type	""B""
1270.870	chat	type	""Bu""
1271.052	chat	type	""Bud""
1271.142	chat	type	""Budi""
1271.358	chat	type	""Budi ""
1271.630	chat	type	""Budi s""
1271.831	chat	type	""Budi sh""
1272.052	chat	type	""Budi sht""
1272.190	chat	type	""Budi shto""
1272.382	chat	type	""Budi shto ""
1272.654	chat	type	""Budi shto b""
1272.902	chat	type	""Budi shto bu""
1273.070	chat	type	""Budi shto bud""
1273.333	chat	type	""Budi shto bude""
1273.510	chat	type	""Budi shto budet""
1275.819	chat	msg	""Budi shto budet""
1276.851	mail	focus	""
1277.752	mail	select	"photocamera Woksan B-40 $91.99"
1278.184	mail	select	"mp3-player Killor O-10 $51.99"
1278.399	mail	loaded	"mp3-player Killor O-10 $51.99"
1279.583	mail	loaded	"mp3-player Killor O-10 $51.99"
1280.214	mail	loaded	"mp3-player Killor O-10 $51.99"
1282.721	browser	focus	""
1284.200	browser	home	""
1285.438	browser	linkRequest1	"Mp3-players.html"
1288.903	browser	link1	"Mp3-players.html"
1290.542	browser	linkRequest2	"Killor.html"
1294.415	browser	link2	"Killor.html"
1296.022	browser	linkRequest3	"Killor-O-10.html"
1296.033	browser	link3	"Killor-O-10.html"
1298.018	mail	focus	""
1298.878	mail	reply	"$51.99"
1298.886	compose	focus	""
1299.510	mail	loaded	"mp3-player Killor O-10 $51.99"
1299.982	compose	type	""
1300.150	compose	type	""
1300.438	compose	type	""
1301.158	compose	type	""
1301.318	compose	type	""
1302.625	compose	send	""
1302.628	mail	focus	""
1304.410	mail	move	"Archive"
1304.657	chat	prompt	"What is your least favorite?"
1306.483	chat	focus	""
1312.244	chat	type	"""
1312.413	chat	type	""""
1313.180	chat	type	""I""
1313.365	chat	type	""I ""
1313.493	chat	type	""I d""
1313.643	chat	type	""I do""
1313.885	chat	type	""I do ""
1314.108	chat	type	""I do n""
1314.291	chat	type	""I do no""
1314.395	chat	type	""I do not""
1314.541	chat	type	""I do not ""
1314.733	chat	type	""I do not c""
1314.877	chat	type	""I do not ca""
1314.955	chat	type	""I do not car""
1315.125	chat	type	""I do not care""
1316.442	chat	msg	""I do not care""
1317.751	mail	focus	""
1318.399	mail	select	"photocamera Woksan B-40 $91.99"
1320.281	mail	loaded	"photocamera Woksan B-40 $91.99"
1320.644	mail	loaded	"photocamera Woksan B-40 $91.99"
1324.742	browser	focus	""
1325.999	browser	home	""
1327.133	browser	linkRequest1	"Photocameras.html"
1329.533	browser	link1	"Photocameras.html"
1329.659	chat	prompt	"What is your favorite <i>tv show/program</i>?"
1330.789	browser	linkRequest2	"Woksan.html"
1334.032	chat	focus	""
1334.339	browser	link2	"Woksan.html"
1334.860	chat	type	"B"
1335.012	chat	type	"BB"
1335.156	chat	type	"BBC"
1335.315	chat	type	"BBC "
1335.788	chat	type	"BBC H"
1335.939	chat	type	"BBC Ho"
1336.099	chat	type	"BBC Hor"
1336.724	chat	type	"BBC Hori"
1336.996	chat	type	"BBC Horiz"
1337.076	chat	type	"BBC Horizo"
1337.300	chat	type	"BBC Horizon"
1337.986	chat	msg	"BBC Horizon"
1339.021	browser	focus	""
1340.260	browser	linkRequest3	"Woksan-B-40.html"
1340.292	browser	link3	"Woksan-B-40.html"
1342.831	mail	focus	""
1344.212	mail	reply	"$91.99"
1344.234	compose	focus	""
1344.669	mail	loaded	"photocamera Woksan B-40 $91.99"
1345.405	compose	type	""
1345.651	compose	type	""
1345.917	compose	type	""
1346.253	compose	type	""
1346.413	compose	type	""
1347.899	compose	send	""
1347.900	mail	focus	""
1348.854	chat	focus	""
1349.518	mail	loaded	"photocamera Woksan B-40 $91.99"
1350.184	mail	focus	""
1351.775	mail	loaded	"photocamera Woksan B-40 $91.99"
1352.384	mail	move	"Archive"
1352.901	mail	select	"photocamera Woksan K-44 $67.99"
1354.482	mail	loaded	"photocamera Woksan K-44 $67.99"
1356.873	browser	focus	""
1357.910	browser	home	""
1362.636	browser	linkRequest1	"Photocameras.html"
1364.821	browser	link1	"Photocameras.html"
1368.660	browser	linkRequest2	"Woksan.html"
1370.756	browser	link2	"Woksan.html"
1371.860	browser	linkRequest3	"Woksan-K-44.html"
1371.864	browser	link3	"Woksan-K-44.html"
1372.996	mail	focus	""
1373.878	mail	reply	"$67.99"
1373.900	compose	focus	""
1375.021	compose	type	""
1375.147	chat	prompt	"What is your least favorite?"
1375.264	mail	loaded	"photocamera Woksan K-44 $67.99"
1375.278	compose	type	""
1375.714	compose	type	""
1376.179	compose	type	""
1376.316	compose	type	""
1377.698	compose	send	""
1377.699	mail	focus	""
1378.920	mail	move	"Archive"
1380.120	chat	focus	""
1385.027	chat	type	"A"
1385.209	chat	type	"Am"
1385.467	chat	type	"Ame"
1385.644	chat	type	"Amer"
1385.842	chat	type	"Ameri"
1386.027	chat	type	"Americ"
1386.155	chat	type	"America"
1386.243	chat	type	"American"
1386.474	chat	type	"American "
1386.802	chat	type	"American I"
1386.986	chat	type	"American Id"
1387.091	chat	type	"American Ido"
1388.354	chat	type	"American Idol"
1390.650	chat	type	"American Idol "
1390.802	chat	type	"American Idol a"
1390.946	chat	type	"American Idol an"
1391.050	chat	type	"American Idol and"
1391.187	chat	type	"American Idol and "
1391.353	chat	type	"American Idol and m"
1391.514	chat	type	"American Idol and ma"
1391.579	chat	type	"American Idol and man"
1391.786	chat	type	"American Idol and many"
1391.947	chat	type	"American Idol and many "
1392.178	chat	type	"American Idol and many m"
1392.345	chat	type	"American Idol and many mo"
1392.409	chat	type	"American Idol and many mor"
1392.545	chat	type	"American Idol and many more"
1393.000	chat	msg	"American Idol and many more"
1394.297	mail	focus	""
1395.301	mail	select	"mp3-player Huma Y-21 $99.99"
1396.768	mail	loaded	"mp3-player Huma Y-21 $99.99"
1397.772	mail	loaded	"mp3-player Huma Y-21 $99.99"
1401.127	mail	reply	"$99.99"
1401.157	compose	focus	""
1403.379	browser	focus	""
1404.365	browser	home	""
1405.667	browser	linkRequest1	"Mp3-players.html"
1408.079	browser	link1	"Mp3-players.html"
1409.386	browser	linkRequest2	"Huma.html"
1413.353	browser	link2	"Huma.html"
1413.442	chat	prompt	"What is your favorite <i>CD</i>?"
1415.361	browser	linkRequest3	"Huma-Y-21.html"
1415.379	browser	link3	"Huma-Y-21.html"
1416.548	mail	focus	""
1417.598	mail	reply	"$99.99"
1417.623	compose	focus	""
1418.595	compose	type	""
1418.620	mail	loaded	"mp3-player Huma Y-21 $99.99"
1418.739	compose	type	""
1419.035	compose	type	""
1419.362	compose	type	""
1419.497	compose	type	""
1420.453	compose	send	""
1420.454	mail	focus	""
1421.573	chat	focus	""
1422.524	mail	loaded	"mp3-player Huma Y-21 $99.99"
1431.025	chat	type	"""
1431.209	chat	type	""""
1432.001	chat	type	""H""
1432.216	chat	type	""Hy""
1432.408	chat	type	""Hyb""
1432.689	chat	type	""Hybr""
1432.857	chat	type	""Hybri""
1433.001	chat	type	""Hybrid""
1433.113	chat	type	""Hybrid ""
1433.409	chat	type	""Hybrid T""
1433.600	chat	type	""Hybrid Th""
1433.697	chat	type	""Hybrid The""
1433.881	chat	type	""Hybrid Theo""
1434.120	chat	type	""Hybrid Theor""
1434.240	chat	type	""Hybrid Theory""
1435.441	chat	type	""Hybrid Theory"
1438.177	chat	type	"Hybrid Theory"
1439.223	chat	msg	"Hybrid Theory"
1440.413	mail	focus	""
1441.766	mail	move	"Archive"
1442.284	mail	select	"mp3-player Huma O-91 $60.99"
1443.862	mail	loaded	"mp3-player Huma O-91 $60.99"
1448.970	browser	focus	""
1449.923	browser	home	""
1451.282	browser	linkRequest1	"Mp3-players.html"
1453.807	browser	link1	"Mp3-players.html"
1454.088	mail	focus	""
1455.061	browser	focus	""
1456.186	browser	linkRequest2	"Huma.html"
1456.483	mail	loaded	"mp3-player Huma O-91 $60.99"
1458.778	mail	focus	""
1458.796	browser	focus	""
1459.470	browser	link2	"Huma.html"
1460.569	mail	loaded	"mp3-player Huma O-91 $60.99"
1461.593	browser	linkRequest3	"Huma-O-91.html"
1461.604	browser	link3	"Huma-O-91.html"
1462.704	mail	focus	""
1463.671	mail	reply	"$60.99"
1463.680	compose	focus	""
1464.424	mail	loaded	"mp3-player Huma O-91 $60.99"
1464.969	compose	type	""
1465.112	compose	type	""
1465.385	compose	type	""
1465.721	compose	type	""
1465.864	compose	type	""
1466.819	compose	send	""
1466.820	mail	focus	""
1466.917	chat	prompt	"What is your favorite <i>school subject</i>?"
1467.996	chat	focus	""
1468.665	mail	loaded	"mp3-player Huma O-91 $60.99"
1470.400	chat	type	"N"
1471.552	chat	type	"Na"
1472.193	chat	type	"Nat"
1472.431	chat	type	"Natu"
1472.520	chat	type	"Natur"
1472.624	chat	type	"Nature"
1474.768	chat	type	"Nature "
1477.001	chat	type	"Nature o"
1477.223	chat	type	"Nature ob"
1477.408	chat	type	"Nature obs"
1477.575	chat	type	"Nature obse"
1477.754	chat	type	"Nature obser"
1477.944	chat	type	"Nature observ"
1478.056	chat	type	"Nature observa"
1478.352	chat	type	"Nature observat"
1478.424	chat	type	"Nature observati"
1478.552	chat	type	"Nature observatio"
1478.768	chat	type	"Nature observation"
1479.285	chat	msg	"Nature observation"
1480.418	mail	focus	""
1482.525	mail	move	"Archive"
1482.979	mail	select	"laptop Leviti H-33 $57.99"
1485.361	mail	loaded	"laptop Leviti H-33 $57.99"
1487.670	browser	focus	""
1487.841	chat	prompt	"What is your favorite <i>company/organization</i>?"
1490.458	browser	home	""
1491.551	chat	focus	""
1496.064	chat	type	"S"
1496.176	chat	type	"Su"
1496.376	chat	type	"Sun"
1496.559	chat	type	"Sun "
1496.872	chat	type	"Sun M"
1497.097	chat	type	"Sun Mi"
1497.480	chat	type	"Sun Mic"
1497.847	chat	type	"Sun Micr"
1497.992	chat	type	"Sun Micro"
1498.712	chat	type	"Sun Micros"
1498.880	chat	type	"Sun Microsy"
1498.998	chat	type	"Sun Microsys"
1499.144	chat	type	"Sun Microsyst"
1499.262	chat	type	"Sun Microsyste"
1499.456	chat	type	"Sun Microsystem"
1499.566	chat	type	"Sun Microsystems"
1500.254	chat	msg	"Sun Microsystems"
1501.422	browser	focus	""
1502.520	browser	linkRequest1	"Laptops.html"
1506.313	browser	link1	"Laptops.html"
1507.720	browser	linkRequest2	"Leviti.html"
1510.681	browser	link2	"Leviti.html"
1511.953	browser	linkRequest3	"Leviti-H-33.html"
1511.965	browser	link3	"Leviti-H-33.html"
1519.574	mail	focus	""
1521.004	mail	reply	"$57.99"
1521.027	compose	focus	""
1522.238	mail	loaded	"laptop Leviti H-33 $57.99"
1522.350	compose	type	""
1522.600	compose	type	""
1523.048	compose	type	""
1523.504	compose	type	""
1523.672	compose	type	""
1524.824	compose	send	""
1524.825	mail	focus	""
1526.285	mail	move	"Archive"
1527.348	browser	focus	""
1528.152	mail	focus	""
1529.026	mail	select	"mp3-player Killor O-66 $58.99"
1530.573	mail	loaded	"mp3-player Killor O-66 $58.99"
1530.700	mail	loaded	"mp3-player Killor O-66 $58.99"
1533.443	browser	focus	""
1534.705	browser	home	""
1535.463	browser	linkRequest1	"Mp3-players.html"
1537.734	browser	link1	"Mp3-players.html"
1538.871	browser	linkRequest2	"Killor.html"
1542.880	browser	link2	"Killor.html"
1548.316	mail	focus	""
1549.727	mail	loaded	"mp3-player Killor O-66 $58.99"
1550.586	browser	focus	""
1554.327	browser	linkRequest3	"Killor-O-66.html"
1554.339	browser	link3	"Killor-O-66.html"
1555.667	mail	focus	""
1556.874	mail	reply	"$58.99"
1556.896	compose	focus	""
1557.025	mail	loaded	"mp3-player Killor O-66 $58.99"
1558.351	compose	type	""
1558.447	compose	type	""
1558.815	compose	type	""
1559.151	compose	type	""
1559.303	compose	type	""
1560.791	compose	send	""
1560.792	mail	focus	""
1562.752	mail	loaded	"mp3-player Killor O-66 $58.99"
1563.107	mail	move	"Archive"
